14.000000;-40.000000;1027.000000;
15.000000;-37.000000;1029.000000;
11.000000;-45.000000;1025.000000;
16.000000;-39.000000;1027.000000;
12.000000;-44.000000;1024.000000;
10.000000;-39.000000;1027.000000;
11.000000;-39.000000;1027.000000;
11.000000;-41.000000;1027.000000;
13.000000;-40.000000;1026.000000;
13.000000;-44.000000;1026.000000;
12.000000;-38.000000;1033.000000;
14.000000;-42.000000;1029.000000;
14.000000;-39.000000;1030.000000;
11.000000;-38.000000;1024.000000;
14.000000;-40.000000;1025.000000;
11.000000;-42.000000;1022.000000;
12.000000;-39.000000;1028.000000;
10.000000;-43.000000;1027.000000;
13.000000;-39.000000;1026.000000;
13.000000;-40.000000;1020.000000;
15.000000;-41.000000;1026.000000;
12.000000;-41.000000;1029.000000;
12.000000;-41.000000;1026.000000;
12.000000;-41.000000;1031.000000;
12.000000;-43.000000;1032.000000;
14.000000;-39.000000;1029.000000;
15.000000;-42.000000;1025.000000;
12.000000;-43.000000;1027.000000;
11.000000;-43.000000;1027.000000;
13.000000;-42.000000;1023.000000;
15.000000;-43.000000;1024.000000;
17.000000;-38.000000;1023.000000;
13.000000;-42.000000;1023.000000;
15.000000;-37.000000;1027.000000;
15.000000;-42.000000;1028.000000;
11.000000;-41.000000;1023.000000;
10.000000;-38.000000;1028.000000;
11.000000;-42.000000;1027.000000;
12.000000;-42.000000;1028.000000;
14.000000;-42.000000;1028.000000;
13.000000;-38.000000;1030.000000;
10.000000;-40.000000;1027.000000;
15.000000;-39.000000;1028.000000;
15.000000;-38.000000;1029.000000;
14.000000;-40.000000;1028.000000;
11.000000;-39.000000;1026.000000;
11.000000;-39.000000;1020.000000;
11.000000;-39.000000;1022.000000;
10.000000;-41.000000;1027.000000;
11.000000;-40.000000;1025.000000;
12.000000;-43.000000;1027.000000;
12.000000;-47.000000;1028.000000;
12.000000;-43.000000;1023.000000;
14.000000;-39.000000;1028.000000;
16.000000;-44.000000;1022.000000;
14.000000;-47.000000;1024.000000;
12.000000;-40.000000;1021.000000;
11.000000;-36.000000;1025.000000;
9.000000;-42.000000;1021.000000;
13.000000;-42.000000;1027.000000;
11.000000;-44.000000;1026.000000;
14.000000;-41.000000;1030.000000;
14.000000;-44.000000;1029.000000;
16.000000;-40.000000;1027.000000;
11.000000;-36.000000;1024.000000;
13.000000;-39.000000;1024.000000;
16.000000;-41.000000;1030.000000;
15.000000;-39.000000;1032.000000;
12.000000;-41.000000;1026.000000;
14.000000;-41.000000;1024.000000;
10.000000;-42.000000;1033.000000;
11.000000;-47.000000;1022.000000;
10.000000;-43.000000;1026.000000;
10.000000;-42.000000;1027.000000;
9.000000;-41.000000;1023.000000;
9.000000;-43.000000;1025.000000;
13.000000;-40.000000;1024.000000;
15.000000;-38.000000;1023.000000;
15.000000;-42.000000;1024.000000;
11.000000;-40.000000;1030.000000;
12.000000;-40.000000;1033.000000;
12.000000;-40.000000;1021.000000;
17.000000;-42.000000;1023.000000;
12.000000;-39.000000;1031.000000;
10.000000;-41.000000;1028.000000;
13.000000;-39.000000;1028.000000;
15.000000;-46.000000;1029.000000;
14.000000;-42.000000;1029.000000;
9.000000;-43.000000;1026.000000;
12.000000;-43.000000;1024.000000;
13.000000;-41.000000;1028.000000;
14.000000;-37.000000;1025.000000;
13.000000;-37.000000;1027.000000;
16.000000;-38.000000;1024.000000;
13.000000;-39.000000;1024.000000;
16.000000;-42.000000;1028.000000;
17.000000;-47.000000;1026.000000;
13.000000;-43.000000;1023.000000;
13.000000;-38.000000;1023.000000;
10.000000;-43.000000;1025.000000;
14.000000;-40.000000;1027.000000;
13.000000;-41.000000;1030.000000;
9.000000;-42.000000;1025.000000;
14.000000;-46.000000;1028.000000;
13.000000;-45.000000;1034.000000;
16.000000;-43.000000;1026.000000;
10.000000;-42.000000;1025.000000;
13.000000;-43.000000;1025.000000;
13.000000;-44.000000;1025.000000;
15.000000;-40.000000;1029.000000;
12.000000;-44.000000;1025.000000;
11.000000;-45.000000;1028.000000;
11.000000;-41.000000;1027.000000;
10.000000;-39.000000;1028.000000;
13.000000;-40.000000;1027.000000;
10.000000;-43.000000;1024.000000;
15.000000;-40.000000;1026.000000;
13.000000;-40.000000;1022.000000;
12.000000;-44.000000;1023.000000;
10.000000;-39.000000;1025.000000;
17.000000;-47.000000;1029.000000;
13.000000;-43.000000;1029.000000;
11.000000;-41.000000;1024.000000;
15.000000;-41.000000;1026.000000;
15.000000;-43.000000;1031.000000;
13.000000;-40.000000;1029.000000;
14.000000;-40.000000;1028.000000;
18.000000;-40.000000;1022.000000;
11.000000;-43.000000;1023.000000;
11.000000;-45.000000;1025.000000;
14.000000;-40.000000;1027.000000;
17.000000;-45.000000;1027.000000;
10.000000;-40.000000;1030.000000;
11.000000;-42.000000;1026.000000;
13.000000;-44.000000;1025.000000;
12.000000;-41.000000;1032.000000;
12.000000;-40.000000;1031.000000;
15.000000;-37.000000;1027.000000;
13.000000;-40.000000;1027.000000;
15.000000;-43.000000;1026.000000;
13.000000;-39.000000;1025.000000;
14.000000;-41.000000;1028.000000;
12.000000;-35.000000;1027.000000;
12.000000;-42.000000;1025.000000;
8.000000;-41.000000;1024.000000;
11.000000;-46.000000;1027.000000;
11.000000;-38.000000;1030.000000;
15.000000;-44.000000;1027.000000;
9.000000;-39.000000;1027.000000;
13.000000;-41.000000;1033.000000;
14.000000;-40.000000;1029.000000;
13.000000;-47.000000;1031.000000;
12.000000;-43.000000;1024.000000;
11.000000;-37.000000;1026.000000;
13.000000;-40.000000;1022.000000;
14.000000;-37.000000;1027.000000;
10.000000;-38.000000;1026.000000;
13.000000;-41.000000;1027.000000;
9.000000;-37.000000;1025.000000;
13.000000;-35.000000;1029.000000;
11.000000;-38.000000;1023.000000;
13.000000;-41.000000;1027.000000;
16.000000;-38.000000;1027.000000;
14.000000;-40.000000;1026.000000;
10.000000;-44.000000;1023.000000;
9.000000;-42.000000;1025.000000;
12.000000;-41.000000;1028.000000;
11.000000;-38.000000;1028.000000;
10.000000;-41.000000;1027.000000;
12.000000;-44.000000;1028.000000;
9.000000;-45.000000;1024.000000;
11.000000;-44.000000;1025.000000;
12.000000;-41.000000;1023.000000;
11.000000;-45.000000;1023.000000;
10.000000;-42.000000;1029.000000;
10.000000;-40.000000;1024.000000;
12.000000;-36.000000;1023.000000;
12.000000;-41.000000;1030.000000;
16.000000;-42.000000;1028.000000;
15.000000;-42.000000;1023.000000;
12.000000;-43.000000;1027.000000;
16.000000;-43.000000;1027.000000;
14.000000;-41.000000;1026.000000;
14.000000;-39.000000;1024.000000;
12.000000;-41.000000;1023.000000;
10.000000;-41.000000;1030.000000;
13.000000;-40.000000;1025.000000;
13.000000;-45.000000;1023.000000;
11.000000;-42.000000;1024.000000;
13.000000;-43.000000;1024.000000;
12.000000;-43.000000;1025.000000;
12.000000;-38.000000;1024.000000;
14.000000;-42.000000;1028.000000;
13.000000;-38.000000;1026.000000;
11.000000;-35.000000;1028.000000;
11.000000;-39.000000;1028.000000;
13.000000;-42.000000;1026.000000;
16.000000;-43.000000;1031.000000;
15.000000;-39.000000;1028.000000;
8.000000;-39.000000;1026.000000;
14.000000;-39.000000;1031.000000;
13.000000;-39.000000;1025.000000;
15.000000;-46.000000;1025.000000;
13.000000;-38.000000;1019.000000;
12.000000;-41.000000;1027.000000;
12.000000;-43.000000;1030.000000;
13.000000;-42.000000;1033.000000;
13.000000;-39.000000;1027.000000;
14.000000;-40.000000;1028.000000;
15.000000;-39.000000;1022.000000;
12.000000;-46.000000;1029.000000;
13.000000;-44.000000;1023.000000;
15.000000;-40.000000;1023.000000;
12.000000;-38.000000;1031.000000;
13.000000;-40.000000;1031.000000;
13.000000;-44.000000;1029.000000;
13.000000;-39.000000;1026.000000;
16.000000;-42.000000;1030.000000;
15.000000;-37.000000;1025.000000;
10.000000;-40.000000;1028.000000;
14.000000;-36.000000;1027.000000;
16.000000;-42.000000;1028.000000;
10.000000;-43.000000;1027.000000;
11.000000;-43.000000;1027.000000;
10.000000;-46.000000;1028.000000;
13.000000;-45.000000;1022.000000;
12.000000;-44.000000;1027.000000;
9.000000;-44.000000;1025.000000;
11.000000;-42.000000;1031.000000;
13.000000;-41.000000;1030.000000;
14.000000;-43.000000;1029.000000;
14.000000;-39.000000;1026.000000;
14.000000;-43.000000;1024.000000;
13.000000;-40.000000;1027.000000;
11.000000;-41.000000;1026.000000;
10.000000;-41.000000;1024.000000;
11.000000;-40.000000;1030.000000;
13.000000;-43.000000;1025.000000;
10.000000;-42.000000;1025.000000;
8.000000;-42.000000;1027.000000;
10.000000;-42.000000;1025.000000;
11.000000;-39.000000;1027.000000;
11.000000;-41.000000;1025.000000;
11.000000;-41.000000;1024.000000;
12.000000;-38.000000;1029.000000;
12.000000;-41.000000;1024.000000;
11.000000;-43.000000;1025.000000;
13.000000;-42.000000;1025.000000;
8.000000;-45.000000;1023.000000;
9.000000;-41.000000;1026.000000;
17.000000;-38.000000;1025.000000;
9.000000;-39.000000;1028.000000;
11.000000;-39.000000;1028.000000;
12.000000;-43.000000;1028.000000;
12.000000;-41.000000;1030.000000;
11.000000;-43.000000;1031.000000;
12.000000;-40.000000;1032.000000;
13.000000;-39.000000;1029.000000;
13.000000;-41.000000;1031.000000;
15.000000;-38.000000;1029.000000;
14.000000;-44.000000;1025.000000;
13.000000;-40.000000;1028.000000;
12.000000;-41.000000;1029.000000;
12.000000;-42.000000;1029.000000;
13.000000;-41.000000;1030.000000;
11.000000;-39.000000;1032.000000;
11.000000;-39.000000;1030.000000;
16.000000;-37.000000;1031.000000;
10.000000;-39.000000;1031.000000;
15.000000;-40.000000;1029.000000;
11.000000;-39.000000;1022.000000;
11.000000;-36.000000;1025.000000;
11.000000;-38.000000;1027.000000;
10.000000;-40.000000;1030.000000;
11.000000;-41.000000;1029.000000;
13.000000;-44.000000;1034.000000;
15.000000;-40.000000;1027.000000;
13.000000;-40.000000;1028.000000;
11.000000;-43.000000;1026.000000;
13.000000;-39.000000;1026.000000;
14.000000;-44.000000;1026.000000;
13.000000;-43.000000;1025.000000;
15.000000;-37.000000;1022.000000;
11.000000;-44.000000;1022.000000;
12.000000;-46.000000;1026.000000;
11.000000;-38.000000;1030.000000;
