6.000000;72.000000;-295.500000;
3.000000;78.000000;-300.000000;
7.500000;73.500000;-303.000000;
3.000000;72.000000;-309.000000;
4.500000;61.500000;-300.000000;
16.500000;76.500000;-303.000000;
9.000000;78.000000;-295.500000;
-6.000000;79.500000;-300.000000;
7.500000;72.000000;-303.000000;
-4.500000;88.500000;-300.000000;
-1.500000;78.000000;-303.000000;
4.500000;72.000000;-301.500000;
4.500000;66.000000;-301.500000;
3.000000;75.000000;-298.500000;
12.000000;88.500000;-291.000000;
21.000000;90.000000;-294.000000;
21.000000;93.000000;-291.000000;
21.000000;94.500000;-292.500000;
13.500000;81.000000;-288.000000;
9.000000;97.500000;-297.000000;
22.500000;100.500000;-288.000000;
13.500000;94.500000;-288.000000;
27.000000;100.500000;-285.000000;
34.500000;112.500000;-286.500000;
37.500000;103.500000;-285.000000;
43.500000;123.000000;-276.000000;
54.000000;112.500000;-276.000000;
69.000000;121.500000;-289.500000;
66.000000;136.500000;-271.500000;
81.000000;159.000000;-265.500000;
100.500000;175.500000;-255.000000;
106.500000;187.500000;-258.000000;
121.500000;207.000000;-241.500000;
126.000000;207.000000;-238.500000;
139.500000;199.500000;-235.500000;
138.000000;213.000000;-229.500000;
147.000000;213.000000;-222.000000;
163.500000;210.000000;-208.500000;
168.000000;232.500000;-204.000000;
178.500000;235.500000;-181.500000;
177.000000;244.500000;-166.500000;
195.000000;250.500000;-166.500000;
205.500000;262.500000;-151.500000;
216.000000;268.500000;-129.000000;
216.000000;276.000000;-123.000000;
231.000000;274.500000;-106.500000;
235.500000;282.000000;-103.500000;
243.000000;289.500000;-82.500000;
247.500000;282.000000;-69.000000;
252.000000;279.000000;-55.500000;
255.000000;288.000000;-46.500000;
265.500000;288.000000;-39.000000;
267.000000;283.500000;-18.000000;
267.000000;285.000000;-9.000000;
268.500000;292.500000;18.000000;
273.000000;304.500000;45.000000;
262.500000;312.000000;72.000000;
243.000000;333.000000;78.000000;
229.500000;354.000000;84.000000;
211.500000;378.000000;105.000000;
208.500000;376.500000;114.000000;
226.500000;364.500000;148.500000;
235.500000;340.500000;181.500000;
238.500000;325.500000;211.500000;
234.000000;325.500000;226.500000;
232.500000;313.500000;250.500000;
222.000000;310.500000;280.500000;
210.000000;300.000000;316.500000;
198.000000;291.000000;342.000000;
177.000000;270.000000;385.500000;
