2.067000;1.409000;0.649000;867769.000000;
-0.232238;-0.538695;9.979033;-40.500000;45.900000;53.550000;0.000709;-0.004040;-0.002930;1677838922.902355;
-0.179565;-0.543484;9.938331;-42.300000;45.900000;52.800000;0.002308;-0.001642;-0.003729;1677838923.068905;
-0.232238;-0.495600;9.897630;-41.100000;46.800000;52.650000;-0.006485;-0.002708;-0.003197;1677838923.110058;
-0.217872;-0.548272;9.940725;-42.000000;46.950000;53.100000;0.000709;0.003687;0.000001;1677838923.152024;
-0.220267;-0.603339;9.955091;-41.250000;45.900000;53.550000;0.002841;0.004486;0.000001;1677838923.193601;
-0.177171;-0.541090;9.933543;-40.800000;45.900000;52.800000;0.001509;-0.002975;0.000800;1677838923.235747;
-0.167594;-0.517148;9.935937;-41.700000;44.850000;52.950000;-0.000890;0.002355;0.002932;1677838923.277115;
-0.246603;-0.533907;9.957485;-42.150000;45.600000;52.650000;0.007371;0.003687;-0.004529;1677838923.319491;
-0.251391;-0.529119;9.995792;-41.550000;46.200000;52.800000;-0.000357;0.003154;-0.003463;1677838923.360797;
-0.260968;-0.577003;9.957485;-42.450000;46.050000;51.900000;0.004440;-0.000044;0.003465;1677838923.402265;
-0.272939;-0.502782;9.914389;-42.000000;46.200000;51.600000;0.002574;0.001022;0.000800;1677838923.444392;
-0.222661;-0.521936;9.991004;-42.300000;45.150000;52.800000;-0.001156;0.002621;0.001067;1677838923.485900;
-0.205901;-0.524330;9.959879;-43.200000;46.500000;53.250000;0.003907;-0.000576;-0.001598;1677838923.527161;
-0.217872;-0.581791;9.888053;-40.800000;46.650000;53.550000;-0.004354;0.000223;0.003731;1677838923.568893;
-0.248997;-0.567426;9.979033;-40.650000;47.250000;52.200000;0.000443;0.001022;0.000267;1677838923.610001;
-0.205901;-0.531513;9.950302;-41.400000;46.500000;52.650000;-0.000357;-0.001642;-0.003197;1677838923.651100;
-0.191536;-0.500388;9.931148;-43.200000;45.600000;54.000000;0.002041;-0.002442;-0.001065;1677838923.693641;
-0.217872;-0.533907;9.955091;-41.550000;45.150000;54.150000;-0.000890;0.002355;-0.002131;1677838923.735671;
-0.217872;-0.529119;9.976638;-40.500000;45.900000;54.150000;0.001775;0.000756;-0.001331;1677838923.778295;
-0.203507;-0.488417;9.933543;-41.400000;46.500000;54.000000;0.004440;0.001555;-0.002664;1677838923.821073;
-0.237026;-0.577003;9.979033;-41.400000;46.050000;52.200000;-0.001955;-0.000576;-0.001598;1677838923.864491;
-0.265756;-0.569820;9.962273;-41.550000;45.150000;53.850000;0.000176;0.001822;-0.001598;1677838923.907196;
-0.234632;-0.497994;9.962273;-41.100000;45.300000;52.650000;0.000443;-0.000044;0.000267;1677838923.949586;
-0.208296;-0.493206;9.916783;-41.100000;44.850000;53.250000;-0.000890;0.000223;-0.003197;1677838923.991792;
-0.260968;-0.574608;9.940725;-41.250000;45.900000;53.850000;0.004173;0.002088;0.001600;1677838924.035266;
-0.229843;-0.550666;9.943119;-41.250000;44.700000;52.800000;0.005239;0.002621;0.000800;1677838924.077592;
-0.160412;-0.536301;9.967062;-41.700000;44.100000;53.250000;-0.000623;0.000223;0.002932;1677838924.120354;
-0.246603;-0.560243;9.957485;-42.150000;45.300000;53.250000;0.001509;-0.002708;-0.004262;1677838924.162964;
-0.213084;-0.533907;9.962273;-42.150000;46.800000;54.450000;0.003907;0.002621;-0.003996;1677838924.205350;
-0.256180;-0.505177;9.957485;-43.050000;44.700000;52.350000;0.000443;0.002621;-0.002664;1677838924.247494;
-0.217872;-0.531513;9.955091;-41.400000;46.500000;53.250000;0.003640;-0.001109;-0.002131;1677838924.290080;
-0.205901;-0.486023;9.976638;-41.250000;46.200000;53.100000;-0.000623;0.003420;0.000001;1677838924.332362;
-0.172383;-0.497994;9.955091;-41.700000;46.800000;52.650000;0.005506;-0.000044;-0.001065;1677838924.375986;
-0.177171;-0.548272;9.938331;-41.400000;44.850000;53.700000;0.000176;-0.003508;-0.004262;1677838924.418943;
-0.248997;-0.524330;9.926360;-41.400000;45.600000;53.250000;0.000443;-0.000843;-0.005062;1677838924.461279;
-0.167594;-0.553061;10.005369;-40.650000;45.600000;52.650000;-0.002755;-0.002442;-0.001065;1677838924.505304;
-0.162806;-0.538695;9.969456;-41.400000;46.500000;53.250000;0.006305;0.003687;-0.000532;1677838924.548819;
-0.215478;-0.507571;9.955091;-41.400000;45.600000;53.250000;-0.000090;0.001022;-0.004262;1677838924.591382;
-0.174777;-0.531513;9.943119;-41.400000;45.300000;53.250000;-0.002488;-0.000576;-0.004795;1677838924.634663;
-0.198719;-0.557849;9.938331;-42.150000;46.050000;52.650000;0.001242;0.000489;-0.000798;1677838924.678137;
-0.217872;-0.565032;9.933543;-40.500000;45.450000;52.800000;0.000709;-0.000843;-0.000798;1677838924.720793;
-0.203507;-0.574608;9.962273;-42.450000;46.050000;53.250000;0.001509;-0.000044;-0.007460;1677838924.763613;
-0.239420;-0.543484;9.947908;-41.100000;47.550000;53.250000;-0.002755;0.003953;-0.001864;1677838924.806233;
-0.138864;-0.519542;9.911995;-40.800000;45.150000;53.550000;0.003640;-0.000576;0.001866;1677838924.849230;
-0.189142;-0.591368;9.998186;-41.250000;46.650000;53.550000;0.003907;0.000756;-0.000532;1677838924.891280;
-0.193930;-0.519542;9.921572;-40.800000;45.450000;53.100000;-0.003554;0.000223;-0.001864;1677838924.934481;
-0.191536;-0.538695;9.998186;-41.700000;46.800000;53.700000;-0.003821;-0.000576;0.000800;1677838924.977258;
-0.241814;-0.497994;9.931148;-41.100000;45.600000;53.700000;-0.000623;-0.002442;-0.001331;1677838925.020312;
-0.205901;-0.500388;10.019734;-40.800000;46.650000;52.800000;0.000709;0.003154;-0.002930;1677838925.063148;
0.341000;3.004000;11.397000;887003.000000;
-0.189142;-0.538695;9.921572;-41.700000;45.600000;54.000000;-0.001689;-0.003241;-0.006661;1677838925.147572;
2.016000;1.046000;0.010000;887044.000000;
-0.265756;-0.526724;9.971850;-42.450000;45.600000;53.700000;-0.001156;0.003420;-0.002397;1677838925.213556;
2.917000;1.217000;14.029000;887125.000000;
-0.232238;-0.533907;9.883264;-42.300000;45.450000;54.600000;0.004173;0.003154;-0.002664;1677838925.287152;
2.253000;1.811000;1.963000;887206.000000;
-0.201113;-0.565032;9.964667;-40.500000;45.450000;53.550000;-0.001156;0.002355;-0.004262;1677838925.361253;
1.319000;1.788000;2.931000;887288.000000;
-0.203507;-0.579397;9.935937;-41.400000;46.050000;52.950000;-0.001689;0.000489;-0.003729;1677838925.425233;
1.629000;1.085000;0.295000;887369.000000;
-0.239420;-0.553061;9.991004;-42.150000;46.500000;52.650000;0.002041;-0.005373;-0.001065;1677838925.496132;
2.002000;1.966000;1.511000;887410.000000;
-0.174777;-0.588974;9.933543;-41.100000;46.500000;52.950000;0.000443;0.001555;-0.000532;1677838925.561251;
3.546000;2.392000;5.865000;887491.000000;
-0.184354;-0.541090;10.005369;-41.700000;44.550000;53.700000;-0.005686;-0.001642;0.000001;1677838925.635141;
1.494000;1.730000;2.715000;887573.000000;
-0.220267;-0.533907;9.957485;-41.250000;45.900000;52.800000;-0.004087;-0.000576;0.000001;1677838925.698118;
2.043000;1.586000;0.923000;887654.000000;
-0.239420;-0.531513;9.967062;-42.150000;45.600000;53.250000;0.000976;-0.000044;0.001067;1677838925.769909;
1.569000;1.865000;2.150000;887695.000000;
-0.244209;-0.502782;9.923966;-41.250000;46.950000;52.800000;-0.001423;0.003154;-0.000265;1677838925.835016;
2.670000;-0.557000;22.272000;887776.000000;
-0.177171;-0.507571;9.952696;-42.150000;46.050000;54.000000;0.005506;-0.000576;-0.004262;1677838925.916281;
3.919000;-3.604000;12.532000;887858.000000;
-0.208296;-0.505177;9.967062;-41.550000;45.150000;54.150000;0.003640;0.003953;-0.001598;1677838925.992353;
-0.994000;5.067000;17.120000;887939.000000;
-0.225055;-0.550666;9.969456;-42.300000;45.450000;52.050000;-0.001689;0.000223;0.000267;1677838926.067087;
2.754000;1.425000;2.141000;888021.000000;
-0.227449;-0.476446;10.017340;-40.800000;47.400000;53.550000;-0.001689;0.003154;-0.004262;1677838926.131390;
1.819000;1.578000;2.325000;888102.000000;
-0.177171;-0.562637;9.988609;-42.300000;45.900000;53.550000;0.004706;0.000756;-0.000532;1677838926.199490;
1.508000;2.050000;1.103000;888143.000000;
-0.241814;-0.514753;9.983821;-42.150000;45.300000;53.250000;0.000976;-0.004040;-0.001864;1677838926.264237;
1.317000;1.722000;0.277000;888224.000000;
-0.241814;-0.533907;9.991004;-41.250000;45.900000;52.800000;0.002841;0.002088;-0.000532;1677838926.338816;
2.472000;1.284000;1.483000;888306.000000;
-0.203507;-0.502782;9.895235;-41.250000;46.200000;53.550000;0.003374;-0.000576;0.001067;1677838926.402170;
